study_id;Condition;Item;Context;Sentence;Verb;Target;Distractor;Last_Mentioned;Cloze;Cloze_distractor;Cloze_C_alternative;Cloze_round;Plaus;Plaus_distractor;Cloze_C_alternative_Francesca;Stimulus_tf;secretgpt2_surp;leo13b_surp;secretgpt2_bpe_split;leo13b_bpe_split
adbc23;B;16;Eine Reporterin wollte einen Bericht über eine Farm schreiben. Dafür hatte sie sich ein paar Fragen überlegt, die sie dem Bauern stellen wollte. Am Hof angekommen begrüßte ein Mitarbeiter die Reporterin freundlich und brachte sie zum Bauern. Auf dem Weg erzählte der Mitarbeiter, dass er schon seit zwanzig Jahren auf der Farm arbeite. Beim Farmhaus angekommen, stellte der Mitarbeiter die Reporterin dem Bauern vor und wünschte ihnen ein erfolgreiches Interview. ;Daraufhin befragte die Reporterin den Mitarbeiter und anschließend machte sie ein paar Fotos vom Bauernhof.;befragte;Mitarbeiter;Bauern;distractor;0.0;0.9333333333;;;3.8;7.0;;Eine Reporterin wollte einen Bericht über eine Farm schreiben . Dafür hatte sie sich ein paar Fragen überlegt , die sie dem Bauern stellen wollte . Am Hof angekommen begrüßte ein Mitarbeiter die Reporterin freundlich und brachte sie zum Bauern . Auf dem Weg erzählte der Mitarbeiter , dass er schon seit zwanzig Jahren auf der Farm arbeite . Beim Farmhaus angekommen , stellte der Mitarbeiter die Reporterin dem Bauern vor und wünschte ihnen ein erfolgreiches Interview . Daraufhin befragte die Reporterin den Mitarbeiter;10.019120216369627;8.141677899548085;0;1
adbc23;C;16;Eine Reporterin wollte einen Bericht über eine Farm schreiben. Dafür hatte sie sich ein paar Fragen überlegt, die sie dem Bauern stellen wollte. Am Hof angekommen begrüßte ein Mitarbeiter die Reporterin freundlich und brachte sie zum Bauern. Auf dem Weg erzählte der Mitarbeiter, dass er schon seit zwanzig Jahren auf der Farm arbeite. Beim Farmhaus angekommen, stellte der Mitarbeiter die Reporterin dem Bauern vor und wünschte ihnen ein erfolgreiches Interview. ;Daraufhin ordnete die Reporterin den Mitarbeiter und anschließend machte sie ein paar Fotos vom Bauernhof.;ordnete;Mitarbeiter;Bauern;distractor;0.06666666667;0.0;0.1333333333;;1.9;1.4;0.2;Eine Reporterin wollte einen Bericht über eine Farm schreiben . Dafür hatte sie sich ein paar Fragen überlegt , die sie dem Bauern stellen wollte . Am Hof angekommen begrüßte ein Mitarbeiter die Reporterin freundlich und brachte sie zum Bauern . Auf dem Weg erzählte der Mitarbeiter , dass er schon seit zwanzig Jahren auf der Farm arbeite . Beim Farmhaus angekommen , stellte der Mitarbeiter die Reporterin dem Bauern vor und wünschte ihnen ein erfolgreiches Interview . Daraufhin ordnete die Reporterin den Mitarbeiter;10.69191837310791;5.0391657802974805;0;1
adbc23;A;17;Ein Gärtner war sehr stolz auf seinen schönen neuen Rasenmäher, denn der Rasenmäher war so groß, dass man auf diesem sitzen und wie mit einem Auto herumfahren konnte. Das erzählte der Gärtner auch der kleinen Tochter seines Chefs. Begeistert fragte die Tochter des Chefs, ob sie auch mal fahren dürfe. Die Tochter kletterte neben den Gärtner auf den Sitz des Rasenmähers und sie drehten eine große Runde über die Wiese.;Danach parkte die Tochter den Rasenmäher und dann sagte sie begeistert, dass sie morgen wiederkommen würde.;parkte;Rasenmäher;Gärtner;target;0.6666666667;0.0;;2.0;4.2;1.7;;Ein Gärtner war sehr stolz auf seinen schönen neuen Rasenmäher , denn der Rasenmäher war so groß , dass man auf diesem sitzen und wie mit einem Auto herumfahren konnte . Das erzählte der Gärtner auch der kleinen Tochter seines Chefs . Begeistert fragte die Tochter des Chefs , ob sie auch mal fahren dürfe . Die Tochter kletterte neben den Gärtner auf den Sitz des Rasenmähers und sie drehten eine große Runde über die Wiese . Danach parkte die Tochter den Rasenmäher;0.6238625850528479;0.1564726507058367;1;1
adbc23;B;17;Ein Gärtner war sehr stolz auf seinen schönen neuen Rasenmäher, denn der Rasenmäher war so groß, dass man auf diesem sitzen und wie mit einem Auto herumfahren konnte. Das erzählte der Gärtner auch der kleinen Tochter seines Chefs. Begeistert fragte die Tochter des Chefs, ob sie auch mal fahren dürfe. Die Tochter kletterte neben den Gärtner auf den Sitz des Rasenmähers und sie drehten eine große Runde über die Wiese.;Danach verabschiedete die Tochter den Rasenmäher und dann sagte sie begeistert, dass sie morgen wiederkommen würde.;verabschiedete;Rasenmäher;Gärtner;target;0.0;0.7333333333;;;2.3;5.6;;Ein Gärtner war sehr stolz auf seinen schönen neuen Rasenmäher , denn der Rasenmäher war so groß , dass man auf diesem sitzen und wie mit einem Auto herumfahren konnte . Das erzählte der Gärtner auch der kleinen Tochter seines Chefs . Begeistert fragte die Tochter des Chefs , ob sie auch mal fahren dürfe . Die Tochter kletterte neben den Gärtner auf den Sitz des Rasenmähers und sie drehten eine große Runde über die Wiese . Danach verabschiedete die Tochter den Rasenmäher;3.365539560094476;8.810225472203456;1;1
adbc23;C;17;Ein Gärtner war sehr stolz auf seinen schönen neuen Rasenmäher, denn der Rasenmäher war so groß, dass man auf diesem sitzen und wie mit einem Auto herumfahren konnte. Das erzählte der Gärtner auch der kleinen Tochter seines Chefs. Begeistert fragte die Tochter des Chefs, ob sie auch mal fahren dürfe. Die Tochter kletterte neben den Gärtner auf den Sitz des Rasenmähers und sie drehten eine große Runde über die Wiese.;Danach halbierte die Tochter den Rasenmäher und dann sagte sie begeistert, dass sie morgen wiederkommen würde.;halbierte;Rasenmäher;Gärtner;target;0.0;0.0;0.1333333333;;1.3;2.2;0.133333333;Ein Gärtner war sehr stolz auf seinen schönen neuen Rasenmäher , denn der Rasenmäher war so groß , dass man auf diesem sitzen und wie mit einem Auto herumfahren konnte . Das erzählte der Gärtner auch der kleinen Tochter seines Chefs . Begeistert fragte die Tochter des Chefs , ob sie auch mal fahren dürfe . Die Tochter kletterte neben den Gärtner auf den Sitz des Rasenmähers und sie drehten eine große Runde über die Wiese . Danach halbierte die Tochter den Rasenmäher;0.6214362315367907;1.4317755593219772;1;1
adbc23;A;18;Eine junge Dame wollte einen Edelstein von einem Juwelier beurteilen lassen. Stolz erzählte sie ihm, dass sie ihn von ihrer Großtante geerbt habe. Nun wollte die Dame von dem Juwelier wissen, um welche Art Edelstein es sich handelte. Der Juwelier betrachtete den Edelstein sehr lange und sagte dann zu der jungen Dame, dass er sehr selten und wunderschön sei.;Entzückt entlohnte die Dame den Juwelier und danach bedankte sie sich für sein Fachwissen.;entlohnte;Juwelier;Edelstein;distractor;0.8;0.06666666667;;2.0;5.7;2.5;;Eine junge Dame wollte einen Edelstein von einem Juwelier beurteilen lassen . Stolz erzählte sie ihm , dass sie ihn von ihrer Großtante geerbt habe . Nun wollte die Dame von dem Juwelier wissen , um welche Art Edelstein es sich handelte . Der Juwelier betrachtete den Edelstein sehr lange und sagte dann zu der jungen Dame , dass er sehr selten und wunderschön sei . Entzückt entlohnte die Dame den Juwelier;0.1814792901277542;0.1192299507092684;1;1
adbc23;B;18;Eine junge Dame wollte einen Edelstein von einem Juwelier beurteilen lassen. Stolz erzählte sie ihm, dass sie ihn von ihrer Großtante geerbt habe. Nun wollte die Dame von dem Juwelier wissen, um welche Art Edelstein es sich handelte. Der Juwelier betrachtete den Edelstein sehr lange und sagte dann zu der jungen Dame, dass er sehr selten und wunderschön sei.;Entzückt bestaunte die Dame den Juwelier und danach bedankte sie sich für sein Fachwissen.;bestaunte;Juwelier;Edelstein;distractor;0.0;0.9333333333;;;4.7;6.5;;Eine junge Dame wollte einen Edelstein von einem Juwelier beurteilen lassen . Stolz erzählte sie ihm , dass sie ihn von ihrer Großtante geerbt habe . Nun wollte die Dame von dem Juwelier wissen , um welche Art Edelstein es sich handelte . Der Juwelier betrachtete den Edelstein sehr lange und sagte dann zu der jungen Dame , dass er sehr selten und wunderschön sei . Entzückt bestaunte die Dame den Juwelier;5.938943266868591;6.713807001709938;1;1
adbc23;C;18;Eine junge Dame wollte einen Edelstein von einem Juwelier beurteilen lassen. Stolz erzählte sie ihm, dass sie ihn von ihrer Großtante geerbt habe. Nun wollte die Dame von dem Juwelier wissen, um welche Art Edelstein es sich handelte. Der Juwelier betrachtete den Edelstein sehr lange und sagte dann zu der jungen Dame, dass er sehr selten und wunderschön sei.;Entzückt würzte die Dame den Juwelier und danach bedankte sie sich für sein Fachwissen.;würzte;Juwelier;Edelstein;distractor;0.0;0.0;0.2666666667;;1.1;1.5;0.333333333;Eine junge Dame wollte einen Edelstein von einem Juwelier beurteilen lassen . Stolz erzählte sie ihm , dass sie ihn von ihrer Großtante geerbt habe . Nun wollte die Dame von dem Juwelier wissen , um welche Art Edelstein es sich handelte . Der Juwelier betrachtete den Edelstein sehr lange und sagte dann zu der jungen Dame , dass er sehr selten und wunderschön sei . Entzückt würzte die Dame den Juwelier;6.852030977606773;2.7797455065883696;1;1
adbc23;A;19;Ein Mechaniker machte einige Zaubertricks mit einem Schraubenzieher für seine kleine Nichte. Zu ihrer Überraschung war das Werkzeug plötzlich aus der Hand des Mechanikers verschwunden, doch kurz darauf zog er den Schraubenzieher hinter dem Ohr der Nichte hervor und lachte über ihren erstaunten Gesichtsausdruck. Geheimnisvoll erzählte der Mechaniker der Nichte, dass er gerade Magie benutzt habe, um den Schraubenzieher verschwinden zu lassen.;Verblüfft nahm die Nichte den Schraubenzieher und dann sagte sie, dass sie noch mehr Zaubertricks sehen wolle.;nahm;Schraubenzieher;Mechaniker;target;0.9333333333;0.0;;2.0;6.8;1.5;;Ein Mechaniker machte einige Zaubertricks mit einem Schraubenzieher für seine kleine Nichte . Zu ihrer Überraschung war das Werkzeug plötzlich aus der Hand des Mechanikers verschwunden , doch kurz darauf zog er den Schraubenzieher hinter dem Ohr der Nichte hervor und lachte über ihren erstaunten Gesichtsausdruck . Geheimnisvoll erzählte der Mechaniker der Nichte , dass er gerade Magie benutzt habe , um den Schraubenzieher verschwinden zu lassen . Verblüfft nahm die Nichte den Schraubenzieher;1.01132319890894;0.2317992445023264;1;1
adbc23;B;19;Ein Mechaniker machte einige Zaubertricks mit einem Schraubenzieher für seine kleine Nichte. Zu ihrer Überraschung war das Werkzeug plötzlich aus der Hand des Mechanikers verschwunden, doch kurz darauf zog er den Schraubenzieher hinter dem Ohr der Nichte hervor und lachte über ihren erstaunten Gesichtsausdruck. Geheimnisvoll erzählte der Mechaniker der Nichte, dass er gerade Magie benutzt habe, um den Schraubenzieher verschwinden zu lassen.;Verblüfft bewunderte die Nichte den Schraubenzieher und dann sagte sie, dass sie noch mehr Zaubertricks sehen wolle.;bewunderte;Schraubenzieher;Mechaniker;target;0.2;0.6;;;6.1;6.7;;Ein Mechaniker machte einige Zaubertricks mit einem Schraubenzieher für seine kleine Nichte . Zu ihrer Überraschung war das Werkzeug plötzlich aus der Hand des Mechanikers verschwunden , doch kurz darauf zog er den Schraubenzieher hinter dem Ohr der Nichte hervor und lachte über ihren erstaunten Gesichtsausdruck . Geheimnisvoll erzählte der Mechaniker der Nichte , dass er gerade Magie benutzt habe , um den Schraubenzieher verschwinden zu lassen . Verblüfft bewunderte die Nichte den Schraubenzieher;6.806814174167812;3.75018198392354;1;1
adbc23;C;19;Ein Mechaniker machte einige Zaubertricks mit einem Schraubenzieher für seine kleine Nichte. Zu ihrer Überraschung war das Werkzeug plötzlich aus der Hand des Mechanikers verschwunden, doch kurz darauf zog er den Schraubenzieher hinter dem Ohr der Nichte hervor und lachte über ihren erstaunten Gesichtsausdruck. Geheimnisvoll erzählte der Mechaniker der Nichte, dass er gerade Magie benutzt habe, um den Schraubenzieher verschwinden zu lassen.;Verblüfft kochte die Nichte den Schraubenzieher und dann sagte sie, dass sie noch mehr Zaubertricks sehen wolle.;kochte;Schraubenzieher;Mechaniker;target;0.0;0.0;0.0;;1.5;1.2;0.133333333;Ein Mechaniker machte einige Zaubertricks mit einem Schraubenzieher für seine kleine Nichte . Zu ihrer Überraschung war das Werkzeug plötzlich aus der Hand des Mechanikers verschwunden , doch kurz darauf zog er den Schraubenzieher hinter dem Ohr der Nichte hervor und lachte über ihren erstaunten Gesichtsausdruck . Geheimnisvoll erzählte der Mechaniker der Nichte , dass er gerade Magie benutzt habe , um den Schraubenzieher verschwinden zu lassen . Verblüfft kochte die Nichte den Schraubenzieher;1.91068919072859;3.4861612289678305;1;1
adbc23;A;20;Ein Mopedfahrer war versehentlich gegen die Stoßstange eines Autos gefahren. Der Autofahrer verlangte nun, dass der Mopedfahrer für den Schaden aufkomme, doch dieser weigerte sich und sagte, dass die Stange ja überhaupt nicht beschädigt sei. Daraufhin rief der Autofahrer einen Polizisten zur Hilfe. Der Polizist eilte sofort herbei und begutachtete das Fahrzeug. Dann sagte der Polizist zum Mopedfahrer, dass dieser für die Reparaturkosten des Autofahrers aufkommen müsse.;Daraufhin bestach der Mopedfahrer den Polizisten und außerdem entschuldigte er sich für den Unfall.;bestach;Polizisten;Autofahrer;distractor;0.9333333333;0.06666666667;;2.0;3.6;3.7;;Ein Mopedfahrer war versehentlich gegen die Stoßstange eines Autos gefahren . Der Autofahrer verlangte nun , dass der Mopedfahrer für den Schaden aufkomme , doch dieser weigerte sich und sagte , dass die Stange ja überhaupt nicht beschädigt sei . Daraufhin rief der Autofahrer einen Polizisten zur Hilfe . Der Polizist eilte sofort herbei und begutachtete das Fahrzeug . Dann sagte der Polizist zum Mopedfahrer , dass dieser für die Reparaturkosten des Autofahrers aufkommen müsse . Daraufhin bestach der Mopedfahrer den Polizisten;1.2062366008758545;0.0181395751424133;0;1
adbc23;B;20;Ein Mopedfahrer war versehentlich gegen die Stoßstange eines Autos gefahren. Der Autofahrer verlangte nun, dass der Mopedfahrer für den Schaden aufkomme, doch dieser weigerte sich und sagte, dass die Stange ja überhaupt nicht beschädigt sei. Daraufhin rief der Autofahrer einen Polizisten zur Hilfe. Der Polizist eilte sofort herbei und begutachtete das Fahrzeug. Dann sagte der Polizist zum Mopedfahrer, dass dieser für die Reparaturkosten des Autofahrers aufkommen müsse.;Daraufhin entschädigte der Mopedfahrer den Polizisten und außerdem entschuldigte er sich für den Unfall.;entschädigte;Polizisten;Autofahrer;distractor;0.0;0.9333333333;;;1.5;6.8;;Ein Mopedfahrer war versehentlich gegen die Stoßstange eines Autos gefahren . Der Autofahrer verlangte nun , dass der Mopedfahrer für den Schaden aufkomme , doch dieser weigerte sich und sagte , dass die Stange ja überhaupt nicht beschädigt sei . Daraufhin rief der Autofahrer einen Polizisten zur Hilfe . Der Polizist eilte sofort herbei und begutachtete das Fahrzeug . Dann sagte der Polizist zum Mopedfahrer , dass dieser für die Reparaturkosten des Autofahrers aufkommen müsse . Daraufhin entschädigte der Mopedfahrer den Polizisten;8.107316970825195;9.128437985666096;0;1
adbc23;C;20;Ein Mopedfahrer war versehentlich gegen die Stoßstange eines Autos gefahren. Der Autofahrer verlangte nun, dass der Mopedfahrer für den Schaden aufkomme, doch dieser weigerte sich und sagte, dass die Stange ja überhaupt nicht beschädigt sei. Daraufhin rief der Autofahrer einen Polizisten zur Hilfe. Der Polizist eilte sofort herbei und begutachtete das Fahrzeug. Dann sagte der Polizist zum Mopedfahrer, dass dieser für die Reparaturkosten des Autofahrers aufkommen müsse.;Daraufhin sortierte der Mopedfahrer den Polizisten und außerdem entschuldigte er sich für den Unfall.;sortierte;Polizisten;Autofahrer;distractor;0.0;0.0;0.2666666667;;1.2;1.0;0.266666667;Ein Mopedfahrer war versehentlich gegen die Stoßstange eines Autos gefahren . Der Autofahrer verlangte nun , dass der Mopedfahrer für den Schaden aufkomme , doch dieser weigerte sich und sagte , dass die Stange ja überhaupt nicht beschädigt sei . Daraufhin rief der Autofahrer einen Polizisten zur Hilfe . Der Polizist eilte sofort herbei und begutachtete das Fahrzeug . Dann sagte der Polizist zum Mopedfahrer , dass dieser für die Reparaturkosten des Autofahrers aufkommen müsse . Daraufhin sortierte der Mopedfahrer den Polizisten;12.174015045166016;2.5829783445224166;0;1
adbc23;A;21;Ein Segler und seine Freundin hatten einen Bootsausflug gemacht. Nun wollten sie das Boot wieder am Steg festbinden. Die Freundin griff nach dem Strick und wollte dem Segler helfen, doch dieser sagte der Freundin, dass er keine Hilfe benötige. Daraufhin packte er den Strick und wollte einen Knoten binden. Plötzlich glitt dem Segler der Strick aus den Händen und fiel ins Wasser.;Daraufhin ermahnte die Freundin den Segler und dann sagte sie, er solle etwas aufmerksamer sein.;ermahnte;Segler;Strick;distractor;1.0;0.0;;2.0;5.4;1.6;;Ein Segler und seine Freundin hatten einen Bootsausflug gemacht . Nun wollten sie das Boot wieder am Steg festbinden . Die Freundin griff nach dem Strick und wollte dem Segler helfen , doch dieser sagte der Freundin , dass er keine Hilfe benötige . Daraufhin packte er den Strick und wollte einen Knoten binden . Plötzlich glitt dem Segler der Strick aus den Händen und fiel ins Wasser . Daraufhin ermahnte die Freundin den Segler;0.5920654216315597;0.058846466243267;1;1
adbc23;B;21;Ein Segler und seine Freundin hatten einen Bootsausflug gemacht. Nun wollten sie das Boot wieder am Steg festbinden. Die Freundin griff nach dem Strick und wollte dem Segler helfen, doch dieser sagte der Freundin, dass er keine Hilfe benötige. Daraufhin packte er den Strick und wollte einen Knoten binden. Plötzlich glitt dem Segler der Strick aus den Händen und fiel ins Wasser.;Daraufhin schnappte die Freundin den Segler und dann sagte sie, er solle etwas aufmerksamer sein.;schnappte;Segler;Strick;distractor;0.1333333333;0.8;;;3.5;6.4;;Ein Segler und seine Freundin hatten einen Bootsausflug gemacht . Nun wollten sie das Boot wieder am Steg festbinden . Die Freundin griff nach dem Strick und wollte dem Segler helfen , doch dieser sagte der Freundin , dass er keine Hilfe benötige . Daraufhin packte er den Strick und wollte einen Knoten binden . Plötzlich glitt dem Segler der Strick aus den Händen und fiel ins Wasser . Daraufhin schnappte die Freundin den Segler;3.2130325264297426;9.46042726933956;1;1
adbc23;C;21;Ein Segler und seine Freundin hatten einen Bootsausflug gemacht. Nun wollten sie das Boot wieder am Steg festbinden. Die Freundin griff nach dem Strick und wollte dem Segler helfen, doch dieser sagte der Freundin, dass er keine Hilfe benötige. Daraufhin packte er den Strick und wollte einen Knoten binden. Plötzlich glitt dem Segler der Strick aus den Händen und fiel ins Wasser.;Daraufhin verschraubte die Freundin den Segler und dann sagte sie, er solle etwas aufmerksamer sein.;verschraubte;Segler;Strick;distractor;0.0;0.2;0.2;;1.7;1.3;0.333333333;Ein Segler und seine Freundin hatten einen Bootsausflug gemacht . Nun wollten sie das Boot wieder am Steg festbinden . Die Freundin griff nach dem Strick und wollte dem Segler helfen , doch dieser sagte der Freundin , dass er keine Hilfe benötige . Daraufhin packte er den Strick und wollte einen Knoten binden . Plötzlich glitt dem Segler der Strick aus den Händen und fiel ins Wasser . Daraufhin verschraubte die Freundin den Segler;4.984731981065124;0.8027815856039524;1;1
adbc23;A;22;Als Piraten von riesigen Goldschätzen auf einer kleinen Insel mitten im Meer gehört hatten, machten sie sich sofort auf den Weg, um sie zu suchen. Zu ihrer Überraschung entdeckten sie Einheimische auf der Insel, die die Goldschätze bewachten. Die Piraten versteckten sich vor den Einheimischen, um in Ruhe ihren Überfall vorbereiten zu können. Die Piraten warteten ab, bis die Einheimischen schliefen, um unbemerkt an die Goldschätze zu kommen. ;Dann versklavten die Piraten die Einheimischen und danach segelten sie Richtung Heimat.;versklavten;Einheimischen;Goldschätze;distractor;1.0;0.0;;1.0;4.2;1.4;;Als Piraten von riesigen Goldschätzen auf einer kleinen Insel mitten im Meer gehört hatten , machten sie sich sofort auf den Weg , um sie zu suchen . Zu ihrer Überraschung entdeckten sie Einheimische auf der Insel , die die Goldschätze bewachten . Die Piraten versteckten sich vor den Einheimischen , um in Ruhe ihren Überfall vorbereiten zu können . Die Piraten warteten ab , bis die Einheimischen schliefen , um unbemerkt an die Goldschätze zu kommen . Dann versklavten die Piraten die Einheimischen;1.4701606035232544;0.4197559067979455;0;1
adbc23;B;22;Als Piraten von riesigen Goldschätzen auf einer kleinen Insel mitten im Meer gehört hatten, machten sie sich sofort auf den Weg, um sie zu suchen. Zu ihrer Überraschung entdeckten sie Einheimische auf der Insel, die die Goldschätze bewachten. Die Piraten versteckten sich vor den Einheimischen, um in Ruhe ihren Überfall vorbereiten zu können. Die Piraten warteten ab, bis die Einheimischen schliefen, um unbemerkt an die Goldschätze zu kommen. ;Dann raubten die Piraten die Einheimischen und danach segelten sie Richtung Heimat.;raubten;Einheimischen;Goldschätze;distractor;0.3333333333;0.6666666667;;;3.7;7.0;;Als Piraten von riesigen Goldschätzen auf einer kleinen Insel mitten im Meer gehört hatten , machten sie sich sofort auf den Weg , um sie zu suchen . Zu ihrer Überraschung entdeckten sie Einheimische auf der Insel , die die Goldschätze bewachten . Die Piraten versteckten sich vor den Einheimischen , um in Ruhe ihren Überfall vorbereiten zu können . Die Piraten warteten ab , bis die Einheimischen schliefen , um unbemerkt an die Goldschätze zu kommen . Dann raubten die Piraten die Einheimischen;7.669681549072266;6.697511109523475;0;1
adbc23;C;22;Als Piraten von riesigen Goldschätzen auf einer kleinen Insel mitten im Meer gehört hatten, machten sie sich sofort auf den Weg, um sie zu suchen. Zu ihrer Überraschung entdeckten sie Einheimische auf der Insel, die die Goldschätze bewachten. Die Piraten versteckten sich vor den Einheimischen, um in Ruhe ihren Überfall vorbereiten zu können. Die Piraten warteten ab, bis die Einheimischen schliefen, um unbemerkt an die Goldschätze zu kommen. ;Dann wechselten die Piraten die Einheimischen und danach segelten sie Richtung Heimat.;wechselten;Einheimischen;Goldschätze;distractor;0.0;0.06666666667;0.2666666667;;1.5;2.6;0.266666667;Als Piraten von riesigen Goldschätzen auf einer kleinen Insel mitten im Meer gehört hatten , machten sie sich sofort auf den Weg , um sie zu suchen . Zu ihrer Überraschung entdeckten sie Einheimische auf der Insel , die die Goldschätze bewachten . Die Piraten versteckten sich vor den Einheimischen , um in Ruhe ihren Überfall vorbereiten zu können . Die Piraten warteten ab , bis die Einheimischen schliefen , um unbemerkt an die Goldschätze zu kommen . Dann wechselten die Piraten die Einheimischen;15.622841835021973;9.843287883326411;0;1
adbc23;A;23;Ein Junge verspürte Lust, einen Apfel zu essen. Erst gestern hatte er bei der Ernte geholfen und anschließend den vollen Korb nach Hause getragen. Bei dem Gedanken, wie schwer der Korb gewesen war und daran, wie frisch und saftig der Apfel sein musste, lief dem Jungen glatt das Wasser im Mund zusammen. Der Junge wusste, dass die Mutter den Korb mit seinem ersehnten Apfel im Keller versteckte.;Sofort suchte der Junge den Korb und dann entschied er sich für einen großen roten Apfel.;suchte;Korb;Apfel;distractor;0.6;0.2666666667;;2.0;6.7;6.3;;Ein Junge verspürte Lust , einen Apfel zu essen . Erst gestern hatte er bei der Ernte geholfen und anschließend den vollen Korb nach Hause getragen . Bei dem Gedanken , wie schwer der Korb gewesen war und daran , wie frisch und saftig der Apfel sein musste , lief dem Jungen glatt das Wasser im Mund zusammen . Der Junge wusste , dass die Mutter den Korb mit seinem ersehnten Apfel im Keller versteckte . Sofort suchte der Junge den Korb;3.4365930557250977;6.263966917991638;0;1
adbc23;B;23;Ein Junge verspürte Lust, einen Apfel zu essen. Erst gestern hatte er bei der Ernte geholfen und anschließend den vollen Korb nach Hause getragen. Bei dem Gedanken, wie schwer der Korb gewesen war und daran, wie frisch und saftig der Apfel sein musste, lief dem Jungen glatt das Wasser im Mund zusammen. Der Junge wusste, dass die Mutter den Korb mit seinem ersehnten Apfel im Keller versteckte.;Sofort zerschnitt der Junge den Korb und dann entschied er sich für einen großen roten Apfel.;zerschnitt;Korb;Apfel;distractor;0.06666666667;0.9333333333;;;1.9;5.4;;Ein Junge verspürte Lust , einen Apfel zu essen . Erst gestern hatte er bei der Ernte geholfen und anschließend den vollen Korb nach Hause getragen . Bei dem Gedanken , wie schwer der Korb gewesen war und daran , wie frisch und saftig der Apfel sein musste , lief dem Jungen glatt das Wasser im Mund zusammen . Der Junge wusste , dass die Mutter den Korb mit seinem ersehnten Apfel im Keller versteckte . Sofort zerschnitt der Junge den Korb;0.8484276533126831;2.682811498641968;0;1
adbc23;C;23;Ein Junge verspürte Lust, einen Apfel zu essen. Erst gestern hatte er bei der Ernte geholfen und anschließend den vollen Korb nach Hause getragen. Bei dem Gedanken, wie schwer der Korb gewesen war und daran, wie frisch und saftig der Apfel sein musste, lief dem Jungen glatt das Wasser im Mund zusammen. Der Junge wusste, dass die Mutter den Korb mit seinem ersehnten Apfel im Keller versteckte.;Sofort schlug der Junge den Korb und dann entschied er sich für einen großen roten Apfel.;schlug;Korb;Apfel;distractor;0.06666666667;0.0;0.2;;2.1;1.7;0.266666667;Ein Junge verspürte Lust , einen Apfel zu essen . Erst gestern hatte er bei der Ernte geholfen und anschließend den vollen Korb nach Hause getragen . Bei dem Gedanken , wie schwer der Korb gewesen war und daran , wie frisch und saftig der Apfel sein musste , lief dem Jungen glatt das Wasser im Mund zusammen . Der Junge wusste , dass die Mutter den Korb mit seinem ersehnten Apfel im Keller versteckte . Sofort schlug der Junge den Korb;3.444171190261841;8.10383939743042;0;1
adbc23;A;24;Schon seit einiger Zeit bereitete sich ein Sportler auf einen großen Wettkampf im Ringen vor. Der Vater des Sportlers half ihm täglich beim Training, denn gemeinsam wollten sie den Juror mit einer guten Technik überzeugen. Der Vater kannte den Juror schon seit langer Zeit und wusste, dass der Juror sehr auf die richtige Technik achtete. Am Tag des Wettkampfes war der Vater sehr aufgeregt, doch der Sportler beeindruckte alle mit seiner hervorragenden Technik und gewann den Wettbewerb.;Danach beglückwünschte der Juror den Sportler und außerdem lobte er dessen Sohn in höchsten Tönen.;beglückwünschte;Sportler;Vater;target;0.8666666667;0.2;;;6.0;5.3;;Schon seit einiger Zeit bereitete sich ein Sportler auf einen großen Wettkampf im Ringen vor . Der Vater des Sportlers half ihm täglich beim Training , denn gemeinsam wollten sie den Juror mit einer guten Technik überzeugen . Der Vater kannte den Juror schon seit langer Zeit und wusste , dass der Juror sehr auf die richtige Technik achtete . Am Tag des Wettkampfes war der Vater sehr aufgeregt , doch der Sportler beeindruckte alle mit seiner hervorragenden Technik und gewann den Wettbewerb . Danach beglückwünschte der Juror den Sportler;4.736178398132324;0.9384525666246192;0;1
adbc23;B;24;Schon seit einiger Zeit bereitete sich ein Sportler auf einen großen Wettkampf im Ringen vor. Der Vater des Sportlers half ihm täglich beim Training, denn gemeinsam wollten sie den Juror mit einer guten Technik überzeugen. Der Vater kannte den Juror schon seit langer Zeit und wusste, dass der Juror sehr auf die richtige Technik achtete. Am Tag des Wettkampfes war der Vater sehr aufgeregt, doch der Sportler beeindruckte alle mit seiner hervorragenden Technik und gewann den Wettbewerb.;Danach entdeckte der Juror den Sportler und außerdem lobte er dessen Sohn in höchsten Tönen.;entdeckte;Sportler;Vater;target;0.0;0.4666666667;;2.0;4.1;4.9;;Schon seit einiger Zeit bereitete sich ein Sportler auf einen großen Wettkampf im Ringen vor . Der Vater des Sportlers half ihm täglich beim Training , denn gemeinsam wollten sie den Juror mit einer guten Technik überzeugen . Der Vater kannte den Juror schon seit langer Zeit und wusste , dass der Juror sehr auf die richtige Technik achtete . Am Tag des Wettkampfes war der Vater sehr aufgeregt , doch der Sportler beeindruckte alle mit seiner hervorragenden Technik und gewann den Wettbewerb . Danach entdeckte der Juror den Sportler;6.566037654876709;4.549158558249474;0;1
